Division No.,Division Name,School No.,School Name,Grade,Hispanic,American_Indian_Alaska_Native,Asian,Black,Native_Hawaiian_Pacific_Islander,White,Two_More_Races,"Total Full-time Students",Part-time Students,Totals
53,LOUDOUN CO PBLC SCHS,250,POTOWMACK ELEM,KG,30,1,18,6,0,29,10,94,0,84
53,LOUDOUN CO PBLC SCHS,250,POTOWMACK ELEM,PK,6,0,4,4,0,3,2,19,0,17
53,LOUDOUN CO PBLC SCHS,930,RIVER BEND MIDDLE,6,89,2,61,34,0,197,25,408,0,383
53,LOUDOUN CO PBLC SCHS,930,RIVER BEND MIDDLE,7,87,7,53,44,1,176,22,390,0,368
53,LOUDOUN CO PBLC SCHS,930,RIVER BEND MIDDLE,8,98,2,60,40,1,208,19,428,0,409
53,LOUDOUN CO PBLC SCHS,1050,RIVERSIDE HIGH,9,43,4,90,39,0,251,24,451,0,427
53,LOUDOUN CO PBLC SCHS,1050,RIVERSIDE HIGH,10,54,1,77,38,0,251,35,456,0,421
53,LOUDOUN CO PBLC SCHS,1050,RIVERSIDE HIGH,11,41,0,69,34,0,216,19,379,0,360
53,LOUDOUN CO PBLC SCHS,1050,RIVERSIDE HIGH,12,34,0,56,27,0,176,14,307,0,293
53,LOUDOUN CO PBLC SCHS,1060,ROCK RIDGE HIGH,9,54,2,183,51,1,202,37,530,0,493
53,LOUDOUN CO PBLC SCHS,1060,ROCK RIDGE HIGH,10,54,2,187,45,1,194,24,507,0,483
53,LOUDOUN CO PBLC SCHS,1060,ROCK RIDGE HIGH,11,52,0,173,49,0,197,27,498,0,471
53,LOUDOUN CO PBLC SCHS,1060,ROCK RIDGE HIGH,12,30,1,142,53,1,147,22,396,0,374
53,LOUDOUN CO PBLC SCHS,1060,ROCK RIDGE HIGH,PK,4,0,3,4,0,6,0,17,0,17
53,LOUDOUN CO PBLC SCHS,40,ROLLING RIDGE ELEM,1,53,0,14,5,0,12,5,89,0,84
53,LOUDOUN CO PBLC SCHS,40,ROLLING RIDGE ELEM,2,54,1,12,7,0,19,3,96,0,93
53,LOUDOUN CO PBLC SCHS,40,ROLLING RIDGE ELEM,3,68,1,13,8,0,12,4,106,0,102
53,LOUDOUN CO PBLC SCHS,40,ROLLING RIDGE ELEM,4,56,0,18,8,0,11,4,97,0,93
53,LOUDOUN CO PBLC SCHS,40,ROLLING RIDGE ELEM,5,52,2,5,12,0,13,5,89,0,84
53,LOUDOUN CO PBLC SCHS,40,ROLLING RIDGE ELEM,KG,56,0,14,11,0,17,2,100,0,98
53,LOUDOUN CO PBLC SCHS,40,ROLLING RIDGE ELEM,PK,0,0,0,0,0,0,0,0,65,0
53,LOUDOUN CO PBLC SCHS,550,ROSA LEE CARTER ELEM,1,7,3,104,12,0,28,9,163,0,154
53,LOUDOUN CO PBLC SCHS,550,ROSA LEE CARTER ELEM,2,8,0,90,12,0,35,7,152,0,145
53,LOUDOUN CO PBLC SCHS,550,ROSA LEE CARTER ELEM,3,9,0,94,8,0,39,3,153,0,150
53,LOUDOUN CO PBLC SCHS,550,ROSA LEE CARTER ELEM,4,12,1,111,14,1,32,10,181,0,171
53,LOUDOUN CO PBLC SCHS,550,ROSA LEE CARTER ELEM,5,9,0,96,9,1,33,8,156,0,148
53,LOUDOUN CO PBLC SCHS,550,ROSA LEE CARTER ELEM,KG,9,6,88,6,1,28,12,150,0,138
53,LOUDOUN CO PBLC SCHS,550,ROSA LEE CARTER ELEM,PK,0,0,0,0,0,0,0,0,0,0
53,LOUDOUN CO PBLC SCHS,180,ROUND HILL ELEM,1,9,0,1,1,0,68,3,82,0,79
53,LOUDOUN CO PBLC SCHS,180,ROUND HILL ELEM,2,5,0,5,4,0,66,5,85,0,80
53,LOUDOUN CO PBLC SCHS,180,ROUND HILL ELEM,3,7,0,3,2,0,59,2,73,0,71
53,LOUDOUN CO PBLC SCHS,180,ROUND HILL ELEM,4,13,0,2,1,0,81,11,108,0,97
53,LOUDOUN CO PBLC SCHS,180,ROUND HILL ELEM,5,5,1,5,3,0,83,6,103,0,97
53,LOUDOUN CO PBLC SCHS,180,ROUND HILL ELEM,KG,6,0,1,4,0,61,3,75,0,72
53,LOUDOUN CO PBLC SCHS,180,ROUND HILL ELEM,PK,2,0,1,0,0,13,2,18,0,16
53,LOUDOUN CO PBLC SCHS,240,SANDERS CORNER ELEM,1,13,0,13,6,0,54,3,89,0,86
53,LOUDOUN CO PBLC SCHS,240,SANDERS CORNER ELEM,2,13,0,13,5,0,63,10,104,0,94
53,LOUDOUN CO PBLC SCHS,240,SANDERS CORNER ELEM,3,9,0,13,8,0,53,4,87,0,83
53,LOUDOUN CO PBLC SCHS,240,SANDERS CORNER ELEM,4,8,0,15,10,1,73,7,114,0,107
53,LOUDOUN CO PBLC SCHS,240,SANDERS CORNER ELEM,5,14,0,13,7,0,47,9,90,0,81
53,LOUDOUN CO PBLC SCHS,240,SANDERS CORNER ELEM,KG,7,0,8,6,1,49,10,81,0,71
53,LOUDOUN CO PBLC SCHS,870,SELDENS LANDING ELEM,1,14,0,24,12,0,76,7,133,0,126
53,LOUDOUN CO PBLC SCHS,870,SELDENS LANDING ELEM,2,15,1,25,13,0,67,12,133,0,121
53,LOUDOUN CO PBLC SCHS,870,SELDENS LANDING ELEM,3,8,0,15,17,0,75,10,125,0,115
53,LOUDOUN CO PBLC SCHS,870,SELDENS LANDING ELEM,4,18,0,32,7,0,82,13,152,0,139
53,LOUDOUN CO PBLC SCHS,870,SELDENS LANDING ELEM,5,8,0,22,17,0,82,11,140,0,129
53,LOUDOUN CO PBLC SCHS,870,SELDENS LANDING ELEM,KG,20,0,16,10,0,43,11,100,0,89
53,LOUDOUN CO PBLC SCHS,870,SELDENS LANDING ELEM,PK,0,0,0,0,0,0,0,0,0,0
53,LOUDOUN CO PBLC SCHS,30,SENECA RIDGE MIDDLE,6,102,5,42,13,0,137,9,308,0,299
53,LOUDOUN CO PBLC SCHS,30,SENECA RIDGE MIDDLE,7,113,5,46,20,0,147,22,353,0,331
53,LOUDOUN CO PBLC SCHS,30,SENECA RIDGE MIDDLE,8,94,0,48,17,0,176,13,348,0,335
53,LOUDOUN CO PBLC SCHS,90,SMART'S MILL MIDDLE,6,87,2,20,28,0,218,22,377,0,355
53,LOUDOUN CO PBLC SCHS,90,SMART'S MILL MIDDLE,7,91,5,32,34,0,167,21,350,0,329
53,LOUDOUN CO PBLC SCHS,90,SMART'S MILL MIDDLE,8,106,1,27,27,1,201,20,383,0,363
53,LOUDOUN CO PBLC SCHS,690,STERLING ELEM,1,44,0,7,6,1,17,5,80,0,75
53,LOUDOUN CO PBLC SCHS,690,STERLING ELEM,2,43,0,4,5,0,7,6,65,0,59
53,LOUDOUN CO PBLC SCHS,690,STERLING ELEM,3,52,1,15,3,1,13,2,87,0,85
53,LOUDOUN CO PBLC SCHS,690,STERLING ELEM,4,36,2,15,6,0,18,3,80,0,77
53,LOUDOUN CO PBLC SCHS,690,STERLING ELEM,5,39,0,13,7,0,17,3,79,0,76
53,LOUDOUN CO PBLC SCHS,690,STERLING ELEM,KG,44,0,6,2,0,7,2,61,0,59
53,LOUDOUN CO PBLC SCHS,690,STERLING ELEM,PK,13,0,0,0,0,3,1,17,0,16
53,LOUDOUN CO PBLC SCHS,760,STERLING MIDDLE,6,218,6,42,12,0,44,13,335,0,322
53,LOUDOUN CO PBLC SCHS,760,STERLING MIDDLE,7,221,4,47,25,1,42,7,347,0,340
53,LOUDOUN CO PBLC SCHS,760,STERLING MIDDLE,8,203,2,40,16,0,60,8,329,0,321
53,LOUDOUN CO PBLC SCHS,350,STEUART W. WELLER ELEM,1,25,0,19,16,0,57,7,124,0,117
53,LOUDOUN CO PBLC SCHS,350,STEUART W. WELLER ELEM,2,22,0,29,16,0,53,7,127,0,120
53,LOUDOUN CO PBLC SCHS,350,STEUART W. WELLER ELEM,3,23,0,22,17,0,56,6,124,0,118
53,LOUDOUN CO PBLC SCHS,350,STEUART W. WELLER ELEM,4,22,1,24,18,0,58,9,132,0,123
53,LOUDOUN CO PBLC SCHS,350,STEUART W. WELLER ELEM,5,22,1,21,6,0,76,10,136,0,126
53,LOUDOUN CO PBLC SCHS,350,STEUART W. WELLER ELEM,KG,18,2,21,13,0,59,8,121,0,113
53,LOUDOUN CO PBLC SCHS,350,STEUART W. WELLER ELEM,PK,0,0,0,0,0,0,0,0,25,0
53,LOUDOUN CO PBLC SCHS,850,STONE BRIDGE HIGH,9,54,0,72,31,0,276,20,453,0,433
53,LOUDOUN CO PBLC SCHS,850,STONE BRIDGE HIGH,10,47,3,63,25,0,255,27,420,0,393
53,LOUDOUN CO PBLC SCHS,850,STONE BRIDGE HIGH,11,49,0,43,24,0,242,26,384,1,358
53,LOUDOUN CO PBLC SCHS,850,STONE BRIDGE HIGH,12,39,0,43,29,0,275,26,412,0,386
53,LOUDOUN CO PBLC SCHS,850,STONE BRIDGE HIGH,PG,0,0,0,1,0,0,0,1,0,1
53,LOUDOUN CO PBLC SCHS,570,STONE HILL MIDDLE,6,26,2,172,36,1,69,13,319,0,306
53,LOUDOUN CO PBLC SCHS,570,STONE HILL MIDDLE,7,29,3,186,25,0,62,14,319,0,305
53,LOUDOUN CO PBLC SCHS,570,STONE HILL MIDDLE,8,20,2,201,21,0,88,21,353,0,332
53,LOUDOUN CO PBLC SCHS,10,SUGARLAND ELEM,1,65,0,9,3,0,7,3,87,0,84
53,LOUDOUN CO PBLC SCHS,10,SUGARLAND ELEM,2,59,0,8,6,0,16,0,89,0,89
53,LOUDOUN CO PBLC SCHS,10,SUGARLAND ELEM,3,79,0,10,6,0,9,4,108,0,104
53,LOUDOUN CO PBLC SCHS,10,SUGARLAND ELEM,4,71,0,7,5,0,9,1,93,0,92
53,LOUDOUN CO PBLC SCHS,10,SUGARLAND ELEM,5,48,0,10,6,0,6,6,76,0,70
53,LOUDOUN CO PBLC SCHS,10,SUGARLAND ELEM,KG,65,0,6,7,0,5,3,86,0,83
53,LOUDOUN CO PBLC SCHS,10,SUGARLAND ELEM,PK,23,0,4,3,0,4,2,36,0,34
53,LOUDOUN CO PBLC SCHS,750,SULLY ELEM,1,53,0,7,1,0,4,1,66,0,65
53,LOUDOUN CO PBLC SCHS,750,SULLY ELEM,2,66,1,6,2,0,4,0,79,0,79
53,LOUDOUN CO PBLC SCHS,750,SULLY ELEM,3,55,1,7,0,0,6,3,72,0,69
53,LOUDOUN CO PBLC SCHS,750,SULLY ELEM,4,62,0,4,2,0,13,2,83,0,81
53,LOUDOUN CO PBLC SCHS,750,SULLY ELEM,5,52,2,9,1,0,8,2,74,0,72
53,LOUDOUN CO PBLC SCHS,750,SULLY ELEM,KG,60,0,9,4,0,7,1,81,0,80
53,LOUDOUN CO PBLC SCHS,750,SULLY ELEM,PK,0,0,0,0,0,0,0,0,30,0
53,LOUDOUN CO PBLC SCHS,280,SYCOLIN CREEK ELEM,1,9,0,12,4,0,71,11,107,0,96
53,LOUDOUN CO PBLC SCHS,280,SYCOLIN CREEK ELEM,2,10,0,24,5,0,79,11,129,0,118
53,LOUDOUN CO PBLC SCHS,280,SYCOLIN CREEK ELEM,3,5,1,9,5,0,96,6,122,0,116
53,LOUDOUN CO PBLC SCHS,280,SYCOLIN CREEK ELEM,4,8,1,15,3,0,102,6,135,0,129
53,LOUDOUN CO PBLC SCHS,280,SYCOLIN CREEK ELEM,5,8,1,25,3,0,92,13,142,0,129
53,LOUDOUN CO PBLC SCHS,280,SYCOLIN CREEK ELEM,KG,8,0,12,2,0,76,5,103,0,98
53,LOUDOUN CO PBLC SCHS,280,SYCOLIN CREEK ELEM,PK,0,0,3,1,0,7,0,11,0,11
53,LOUDOUN CO PBLC SCHS,1040,TRAILSIDE MIDDLE,6,40,1,82,29,0,233,22,407,0,385
53,LOUDOUN CO PBLC SCHS,1040,TRAILSIDE MIDDLE,7,48,1,76,19,0,240,20,404,0,384
53,LOUDOUN CO PBLC SCHS,1040,TRAILSIDE MIDDLE,8,48,0,65,26,1,246,25,411,0,386
53,LOUDOUN CO PBLC SCHS,200,TUSCARORA HIGH,9,117,1,20,22,0,172,15,347,0,332
53,LOUDOUN CO PBLC SCHS,200,TUSCARORA HIGH,10,107,1,24,38,1,207,16,394,0,378
53,LOUDOUN CO PBLC SCHS,200,TUSCARORA HIGH,11,91,1,24,46,0,221,22,405,0,383
53,LOUDOUN CO PBLC SCHS,200,TUSCARORA HIGH,12,68,0,29,29,0,191,23,340,0,317
53,LOUDOUN CO PBLC SCHS,200,TUSCARORA HIGH,PG,2,0,1,0,0,3,0,6,0,6
53,LOUDOUN CO PBLC SCHS,200,TUSCARORA HIGH,PK,15,0,0,1,0,2,1,19,0,18
53,LOUDOUN CO PBLC SCHS,700,WATERFORD ELEM,1,2,0,2,0,0,19,3,26,0,23
53,LOUDOUN CO PBLC SCHS,700,WATERFORD ELEM,2,1,0,0,0,0,22,0,23,0,23
53,LOUDOUN CO PBLC SCHS,700,WATERFORD ELEM,3,2,0,1,1,0,26,6,36,0,30
53,LOUDOUN CO PBLC SCHS,700,WATERFORD ELEM,4,0,0,0,0,0,20,3,23,0,20
53,LOUDOUN CO PBLC SCHS,700,WATERFORD ELEM,5,1,1,1,0,0,29,1,33,0,32
53,LOUDOUN CO PBLC SCHS,700,WATERFORD ELEM,KG,0,0,1,1,0,20,1,23,0,22
53,LOUDOUN CO PBLC SCHS,700,WATERFORD ELEM,PK,0,0,0,0,0,0,0,0,0,0
53,LOUDOUN CO PBLC SCHS,590,WOODGROVE HIGH,9,22,1,12,9,0,346,11,401,0,390
53,LOUDOUN CO PBLC SCHS,590,WOODGROVE HIGH,10,35,1,16,11,0,349,16,428,2,412
53,LOUDOUN CO PBLC SCHS,590,WOODGROVE HIGH,11,30,1,12,17,0,323,8,391,2,383
53,LOUDOUN CO PBLC SCHS,590,WOODGROVE HIGH,12,21,1,15,16,0,333,14,400,0,386
53,LOUDOUN CO PBLC SCHS,590,WOODGROVE HIGH,PG,1,0,0,0,0,4,0,5,0,5
53,LOUDOUN CO PBLC SCHS,590,WOODGROVE HIGH,PK,11,0,0,3,0,2,1,17,0,16
54,LOUISA CO PBLC SCHS,660,JOUETT ELEM,1,3,0,0,10,1,82,6,102,0,96
54,LOUISA CO PBLC SCHS,660,JOUETT ELEM,2,2,0,0,6,0,70,4,82,0,78
54,LOUISA CO PBLC SCHS,660,JOUETT ELEM,3,3,1,0,10,0,76,7,97,0,90
54,LOUISA CO PBLC SCHS,660,JOUETT ELEM,4,7,2,1,7,0,82,4,103,0,99
54,LOUISA CO PBLC SCHS,660,JOUETT ELEM,5,0,0,0,7,0,76,8,91,0,83
54,LOUISA CO PBLC SCHS,660,JOUETT ELEM,KG,2,0,0,4,0,77,2,85,0,83
54,LOUISA CO PBLC SCHS,660,JOUETT ELEM,PK,1,0,0,3,0,18,1,23,0,22
54,LOUISA CO PBLC SCHS,602,LOUISA COUNTY HIGH,9,18,2,2,59,0,256,28,365,0,337
54,LOUISA CO PBLC SCHS,602,LOUISA COUNTY HIGH,10,19,1,2,58,0,263,24,367,0,343
54,LOUISA CO PBLC SCHS,602,LOUISA COUNTY HIGH,11,17,1,1,70,0,247,15,351,0,336
54,LOUISA CO PBLC SCHS,602,LOUISA COUNTY HIGH,12,14,1,3,74,0,268,25,385,0,360
54,LOUISA CO PBLC SCHS,601,LOUISA COUNTY MIDDLE,6,22,2,6,65,0,249,31,375,0,344
54,LOUISA CO PBLC SCHS,601,LOUISA COUNTY MIDDLE,7,16,0,3,62,0,275,20,376,0,356
54,LOUISA CO PBLC SCHS,601,LOUISA COUNTY MIDDLE,8,20,1,4,68,0,252,22,367,0,345
54,LOUISA CO PBLC SCHS,80,MOSS-NUCKOLS ELEM,1,8,0,1,11,1,57,6,84,0,78
54,LOUISA CO PBLC SCHS,80,MOSS-NUCKOLS ELEM,2,4,0,0,12,0,74,7,97,0,90
54,LOUISA CO PBLC SCHS,80,MOSS-NUCKOLS ELEM,3,7,0,0,17,0,62,14,100,0,86
54,LOUISA CO PBLC SCHS,80,MOSS-NUCKOLS ELEM,4,11,0,2,26,0,60,10,109,0,99
54,LOUISA CO PBLC SCHS,80,MOSS-NUCKOLS ELEM,5,4,0,0,26,1,67,4,102,0,98
54,LOUISA CO PBLC SCHS,80,MOSS-NUCKOLS ELEM,KG,6,1,1,16,1,67,10,102,0,92
54,LOUISA CO PBLC SCHS,80,MOSS-NUCKOLS ELEM,PK,4,0,0,9,0,10,2,25,0,23
54,LOUISA CO PBLC SCHS,610,THOMAS JEFFERSON ELEM,1,7,0,1,12,0,57,7,84,0,77
54,LOUISA CO PBLC SCHS,610,THOMAS JEFFERSON ELEM,2,7,0,1,21,0,65,8,102,0,94
54,LOUISA CO PBLC SCHS,610,THOMAS JEFFERSON ELEM,3,5,0,1,23,0,70,13,112,0,99
54,LOUISA CO PBLC SCHS,610,THOMAS JEFFERSON ELEM,4,8,0,0,14,0,68,11,101,0,90
54,LOUISA CO PBLC SCHS,610,THOMAS JEFFERSON ELEM,5,6,0,3,19,0,70,11,109,0,98
54,LOUISA CO PBLC SCHS,610,THOMAS JEFFERSON ELEM,KG,3,0,2,12,0,60,17,94,0,77
54,LOUISA CO PBLC SCHS,610,THOMAS JEFFERSON ELEM,PK,6,0,2,7,0,22,5,42,0,37
54,LOUISA CO PBLC SCHS,641,TREVILIANS ELEM,1,3,0,0,10,0,57,4,74,0,70
54,LOUISA CO PBLC SCHS,641,TREVILIANS ELEM,2,2,0,1,10,0,57,8,78,0,70
54,LOUISA CO PBLC SCHS,641,TREVILIANS ELEM,3,5,0,0,11,0,46,10,72,0,62
54,LOUISA CO PBLC SCHS,641,TREVILIANS ELEM,4,9,0,1,9,0,57,8,84,0,76
54,LOUISA CO PBLC SCHS,641,TREVILIANS ELEM,5,3,0,0,12,1,46,10,72,0,62
54,LOUISA CO PBLC SCHS,641,TREVILIANS ELEM,KG,0,0,0,6,0,53,7,66,0,59
54,LOUISA CO PBLC SCHS,641,TREVILIANS ELEM,PK,0,0,0,4,0,16,2,22,0,20
55,LUNENBURG CO PBLC SCHS,560,CENTRAL HIGH,9,9,1,0,50,0,58,11,129,0,118
55,LUNENBURG CO PBLC SCHS,560,CENTRAL HIGH,10,0,1,0,41,0,48,2,92,0,90
55,LUNENBURG CO PBLC SCHS,560,CENTRAL HIGH,11,5,0,2,29,0,60,7,103,0,96
55,LUNENBURG CO PBLC SCHS,560,CENTRAL HIGH,12,3,1,0,19,0,56,5,84,0,79
55,LUNENBURG CO PBLC SCHS,240,KENBRIDGE ELEM,1,15,0,0,22,0,15,0,52,0,52
55,LUNENBURG CO PBLC SCHS,240,KENBRIDGE ELEM,2,12,1,0,11,0,24,0,48,0,48
55,LUNENBURG CO PBLC SCHS,240,KENBRIDGE ELEM,3,13,0,0,15,0,20,0,48,0,48
55,LUNENBURG CO PBLC SCHS,240,KENBRIDGE ELEM,4,8,1,0,15,0,23,0,47,0,47
55,LUNENBURG CO PBLC SCHS,240,KENBRIDGE ELEM,5,10,0,0,14,0,27,3,54,0,51
55,LUNENBURG CO PBLC SCHS,240,KENBRIDGE ELEM,KG,16,0,0,21,0,22,2,61,0,59
55,LUNENBURG CO PBLC SCHS,240,KENBRIDGE ELEM,PK,13,0,0,19,0,32,1,65,0,64
55,LUNENBURG CO PBLC SCHS,171,LUNENBURG MIDDLE,6,19,0,0,50,0,63,6,138,0,132
55,LUNENBURG CO PBLC SCHS,171,LUNENBURG MIDDLE,7,12,3,0,47,0,66,2,130,0,128
55,LUNENBURG CO PBLC SCHS,171,LUNENBURG MIDDLE,8,7,0,0,40,0,61,6,114,0,108
55,LUNENBURG CO PBLC SCHS,140,VICTORIA ELEM,1,1,0,0,18,1,32,7,59,0,52
55,LUNENBURG CO PBLC SCHS,140,VICTORIA ELEM,2,2,0,1,12,0,32,1,48,0,47
55,LUNENBURG CO PBLC SCHS,140,VICTORIA ELEM,3,2,0,0,27,0,45,5,79,0,74
55,LUNENBURG CO PBLC SCHS,140,VICTORIA ELEM,4,5,0,0,19,1,38,7,70,0,63
55,LUNENBURG CO PBLC SCHS,140,VICTORIA ELEM,5,2,0,0,21,0,28,2,53,0,51
55,LUNENBURG CO PBLC SCHS,140,VICTORIA ELEM,KG,1,0,0,17,0,29,6,53,0,47
55,LUNENBURG CO PBLC SCHS,140,VICTORIA ELEM,PK,0,0,0,0,0,1,0,1,0,1
115,LYNCHBURG CITY PBLC SCHS,290,BEDFORD HILLS ELEM,1,5,0,2,20,0,39,7,73,0,66
115,LYNCHBURG CITY PBLC SCHS,290,BEDFORD HILLS ELEM,2,7,0,0,24,0,42,7,80,0,73
115,LYNCHBURG CITY PBLC SCHS,290,BEDFORD HILLS ELEM,3,4,0,0,21,0,41,8,74,0,66
115,LYNCHBURG CITY PBLC SCHS,290,BEDFORD HILLS ELEM,4,5,0,2,23,0,28,3,61,0,58
115,LYNCHBURG CITY PBLC SCHS,290,BEDFORD HILLS ELEM,5,12,0,3,32,0,36,5,88,0,83
115,LYNCHBURG CITY PBLC SCHS,290,BEDFORD HILLS ELEM,KG,8,0,1,22,0,37,3,71,0,68
115,LYNCHBURG CITY PBLC SCHS,290,BEDFORD HILLS ELEM,PK,0,0,0,7,0,2,0,9,4,9
115,LYNCHBURG CITY PBLC SCHS,70,DEARINGTON ELEM/INNOVATION,1,0,0,1,31,0,3,0,35,0,35
115,LYNCHBURG CITY PBLC SCHS,70,DEARINGTON ELEM/INNOVATION,2,0,0,0,23,0,7,4,34,0,30
115,LYNCHBURG CITY PBLC SCHS,70,DEARINGTON ELEM/INNOVATION,3,0,0,0,26,0,4,1,31,0,30
115,LYNCHBURG CITY PBLC SCHS,70,DEARINGTON ELEM/INNOVATION,4,2,0,0,28,0,3,0,33,0,33
115,LYNCHBURG CITY PBLC SCHS,70,DEARINGTON ELEM/INNOVATION,5,0,0,0,20,0,1,0,21,0,21
115,LYNCHBURG CITY PBLC SCHS,70,DEARINGTON ELEM/INNOVATION,KG,0,0,0,18,0,4,1,23,0,22
115,LYNCHBURG CITY PBLC SCHS,70,DEARINGTON ELEM/INNOVATION,PK,0,0,0,5,0,1,0,6,3,6
115,LYNCHBURG CITY PBLC SCHS,260,E.C. GLASS HIGH,9,12,4,6,173,1,138,22,356,0,334
115,LYNCHBURG CITY PBLC SCHS,260,E.C. GLASS HIGH,10,20,1,3,165,2,143,25,359,0,334
115,LYNCHBURG CITY PBLC SCHS,260,E.C. GLASS HIGH,11,11,2,5,130,0,152,15,315,0,300
115,LYNCHBURG CITY PBLC SCHS,260,E.C. GLASS HIGH,12,11,1,7,136,0,159,15,329,0,314
115,LYNCHBURG CITY PBLC SCHS,260,E.C. GLASS HIGH,PG,0,0,1,13,0,7,1,22,0,21
115,LYNCHBURG CITY PBLC SCHS,1102,HERITAGE ELEM,1,3,0,6,47,0,24,10,90,0,80
115,LYNCHBURG CITY PBLC SCHS,1102,HERITAGE ELEM,2,6,2,4,36,0,27,9,84,0,75
115,LYNCHBURG CITY PBLC SCHS,1102,HERITAGE ELEM,3,7,2,5,29,0,28,9,80,0,71
115,LYNCHBURG CITY PBLC SCHS,1102,HERITAGE ELEM,4,4,1,6,33,0,13,6,63,0,57
115,LYNCHBURG CITY PBLC SCHS,1102,HERITAGE ELEM,5,6,0,5,35,0,23,6,75,0,69
115,LYNCHBURG CITY PBLC SCHS,1102,HERITAGE ELEM,KG,5,1,5,43,1,16,6,77,0,71
115,LYNCHBURG CITY PBLC SCHS,1102,HERITAGE ELEM,PK,4,0,7,28,0,15,6,60,5,54
115,LYNCHBURG CITY PBLC SCHS,130,HERITAGE HIGH,9,28,3,10,172,0,64,27,304,0,277
115,LYNCHBURG CITY PBLC SCHS,130,HERITAGE HIGH,10,21,2,8,130,0,83,25,269,0,244
115,LYNCHBURG CITY PBLC SCHS,130,HERITAGE HIGH,11,15,1,5,127,0,80,16,244,0,228
115,LYNCHBURG CITY PBLC SCHS,130,HERITAGE HIGH,12,15,1,10,133,0,87,11,257,0,246
115,LYNCHBURG CITY PBLC SCHS,130,HERITAGE HIGH,PG,0,0,0,2,0,1,0,3,0,3
115,LYNCHBURG CITY PBLC SCHS,360,LINKHORNE ELEM,1,10,1,1,32,0,22,10,76,0,66
115,LYNCHBURG CITY PBLC SCHS,360,LINKHORNE ELEM,2,8,0,1,41,0,17,10,77,0,67
115,LYNCHBURG CITY PBLC SCHS,360,LINKHORNE ELEM,3,9,0,0,41,0,16,9,75,0,66
115,LYNCHBURG CITY PBLC SCHS,360,LINKHORNE ELEM,4,5,0,1,48,1,24,5,84,0,79
115,LYNCHBURG CITY PBLC SCHS,360,LINKHORNE ELEM,5,6,0,0,39,0,9,10,64,0,54
115,LYNCHBURG CITY PBLC SCHS,360,LINKHORNE ELEM,KG,9,1,1,33,0,17,11,72,0,61
115,LYNCHBURG CITY PBLC SCHS,360,LINKHORNE ELEM,PK,1,0,0,5,0,4,0,10,7,10
115,LYNCHBURG CITY PBLC SCHS,350,LINKHORNE MIDDLE,6,9,0,1,104,0,83,13,210,0,197
115,LYNCHBURG CITY PBLC SCHS,350,LINKHORNE MIDDLE,7,9,1,0,82,0,86,13,191,0,178
115,LYNCHBURG CITY PBLC SCHS,350,LINKHORNE MIDDLE,8,12,0,0,100,1,77,12,202,0,190
115,LYNCHBURG CITY PBLC SCHS,170,PAUL LAURENCE DUNBAR MID. FOR INNOV.,6,13,0,2,105,0,77,19,216,0,197
115,LYNCHBURG CITY PBLC SCHS,170,PAUL LAURENCE DUNBAR MID. FOR INNOV.,7,12,0,6,108,0,85,20,231,0,211
115,LYNCHBURG CITY PBLC SCHS,170,PAUL LAURENCE DUNBAR MID. FOR INNOV.,8,8,3,1,101,0,73,24,210,0,186
115,LYNCHBURG CITY PBLC SCHS,330,PAUL MUNRO ELEM,1,3,0,1,14,0,38,2,58,0,56
115,LYNCHBURG CITY PBLC SCHS,330,PAUL MUNRO ELEM,2,4,0,1,9,0,31,2,47,0,45
115,LYNCHBURG CITY PBLC SCHS,330,PAUL MUNRO ELEM,3,1,0,0,8,0,20,1,30,0,29
115,LYNCHBURG CITY PBLC SCHS,330,PAUL MUNRO ELEM,4,1,0,1,14,0,30,3,49,0,46
115,LYNCHBURG CITY PBLC SCHS,330,PAUL MUNRO ELEM,5,2,0,2,10,0,15,1,30,0,29
115,LYNCHBURG CITY PBLC SCHS,330,PAUL MUNRO ELEM,KG,3,0,0,14,0,35,3,55,0,52
115,LYNCHBURG CITY PBLC SCHS,330,PAUL MUNRO ELEM,PK,6,0,2,37,0,15,4,64,3,60
115,LYNCHBURG CITY PBLC SCHS,270,PERRYMONT ELEM,1,5,1,1,33,0,15,7,62,0,55
115,LYNCHBURG CITY PBLC SCHS,270,PERRYMONT ELEM,2,4,0,2,29,0,16,11,62,0,51
115,LYNCHBURG CITY PBLC SCHS,270,PERRYMONT ELEM,3,2,1,0,30,0,10,4,47,0,43
115,LYNCHBURG CITY PBLC SCHS,270,PERRYMONT ELEM,4,2,0,0,34,0,25,6,67,0,61
115,LYNCHBURG CITY PBLC SCHS,270,PERRYMONT ELEM,5,4,1,0,46,0,5,7,63,0,56
115,LYNCHBURG CITY PBLC SCHS,270,PERRYMONT ELEM,KG,6,0,1,40,0,20,7,74,0,67
115,LYNCHBURG CITY PBLC SCHS,270,PERRYMONT ELEM,PK,0,0,0,5,0,3,2,10,2,8
115,LYNCHBURG CITY PBLC SCHS,190,ROBERT S. PAYNE ELEM,1,2,1,0,53,0,5,7,68,0,61
115,LYNCHBURG CITY PBLC SCHS,190,ROBERT S. PAYNE ELEM,2,0,0,0,44,0,4,4,52,0,48
115,LYNCHBURG CITY PBLC SCHS,190,ROBERT S. PAYNE ELEM,3,6,0,0,37,1,34,10,88,0,78
