Division No.,Division Name,School No.,School Name,Grade,Hispanic,American_Indian_Alaska_Native ,Asian,Black,Native_Hawaiian_Pacific_Islander ,White,Two_More_Races,"Total Full-time Students",Part-time Students,Totals
43,HENRICO CO PBLC SCHS,550,SEVEN PINES ELEM,3,0,0,1,25,0,40,1,67,0,67
43,HENRICO CO PBLC SCHS,550,SEVEN PINES ELEM,4,1,1,1,26,0,50,8,87,0,87
43,HENRICO CO PBLC SCHS,550,SEVEN PINES ELEM,5,6,0,0,20,0,39,2,67,0,67
43,HENRICO CO PBLC SCHS,550,SEVEN PINES ELEM,KG,2,0,0,29,0,41,3,75,0,75
43,HENRICO CO PBLC SCHS,550,SEVEN PINES ELEM,PK,1,0,1,1,0,2,0,5,0,5
43,HENRICO CO PBLC SCHS,710,SHADY GROVE ELEM,1,1,0,37,3,0,67,7,115,0,115
43,HENRICO CO PBLC SCHS,710,SHADY GROVE ELEM,2,1,1,31,2,0,74,9,118,0,118
43,HENRICO CO PBLC SCHS,710,SHADY GROVE ELEM,3,4,0,38,4,0,66,3,115,0,115
43,HENRICO CO PBLC SCHS,710,SHADY GROVE ELEM,4,7,0,42,5,0,78,9,141,0,141
43,HENRICO CO PBLC SCHS,710,SHADY GROVE ELEM,5,1,0,42,1,0,91,8,143,0,143
43,HENRICO CO PBLC SCHS,710,SHADY GROVE ELEM,KG,4,1,23,5,1,57,4,95,0,95
43,HENRICO CO PBLC SCHS,710,SHADY GROVE ELEM,PK,1,0,3,0,0,1,0,5,0,5
43,HENRICO CO PBLC SCHS,60,SHORT PUMP ELEM,1,8,0,45,4,0,51,6,114,0,114
43,HENRICO CO PBLC SCHS,60,SHORT PUMP ELEM,2,1,0,26,4,0,45,1,77,0,77
43,HENRICO CO PBLC SCHS,60,SHORT PUMP ELEM,3,5,0,26,4,0,52,2,89,0,89
43,HENRICO CO PBLC SCHS,60,SHORT PUMP ELEM,4,1,0,29,5,0,60,5,100,0,100
43,HENRICO CO PBLC SCHS,60,SHORT PUMP ELEM,5,7,0,21,5,0,64,3,100,0,100
43,HENRICO CO PBLC SCHS,60,SHORT PUMP ELEM,KG,1,0,39,5,0,42,1,88,0,88
43,HENRICO CO PBLC SCHS,60,SHORT PUMP ELEM,PK,0,0,0,0,0,0,0,0,0,0
43,HENRICO CO PBLC SCHS,80,SHORT PUMP MIDDLE,6,13,0,39,16,0,173,14,255,0,255
43,HENRICO CO PBLC SCHS,80,SHORT PUMP MIDDLE,7,13,0,46,15,0,203,12,289,0,289
43,HENRICO CO PBLC SCHS,80,SHORT PUMP MIDDLE,8,13,0,29,16,0,196,13,267,0,267
43,HENRICO CO PBLC SCHS,480,SKIPWITH ELEM,1,19,1,22,20,1,25,5,93,0,93
43,HENRICO CO PBLC SCHS,480,SKIPWITH ELEM,2,12,0,22,13,0,29,11,87,0,87
43,HENRICO CO PBLC SCHS,480,SKIPWITH ELEM,3,11,0,13,14,0,25,9,72,0,72
43,HENRICO CO PBLC SCHS,480,SKIPWITH ELEM,4,17,0,18,19,0,25,6,85,0,85
43,HENRICO CO PBLC SCHS,480,SKIPWITH ELEM,5,19,0,14,25,1,20,4,83,0,83
43,HENRICO CO PBLC SCHS,480,SKIPWITH ELEM,KG,24,0,36,17,1,35,7,120,0,120
43,HENRICO CO PBLC SCHS,480,SKIPWITH ELEM,PK,7,0,23,9,0,12,0,51,0,51
43,HENRICO CO PBLC SCHS,230,SPRINGFIELD PARK ELEM,1,12,0,25,7,0,62,4,110,0,110
43,HENRICO CO PBLC SCHS,230,SPRINGFIELD PARK ELEM,2,11,1,21,13,1,56,6,109,0,109
43,HENRICO CO PBLC SCHS,230,SPRINGFIELD PARK ELEM,3,17,0,27,14,0,56,7,121,0,121
43,HENRICO CO PBLC SCHS,230,SPRINGFIELD PARK ELEM,4,10,0,13,13,0,56,5,97,0,97
43,HENRICO CO PBLC SCHS,230,SPRINGFIELD PARK ELEM,5,9,0,29,12,1,64,7,122,0,122
43,HENRICO CO PBLC SCHS,230,SPRINGFIELD PARK ELEM,KG,12,0,25,7,0,53,4,101,0,101
43,HENRICO CO PBLC SCHS,230,SPRINGFIELD PARK ELEM,PK,0,0,1,1,0,3,2,7,0,7
43,HENRICO CO PBLC SCHS,10,THREE CHOPT ELEM,1,5,0,2,5,0,17,0,29,0,29
43,HENRICO CO PBLC SCHS,10,THREE CHOPT ELEM,2,7,0,4,5,0,13,6,35,0,35
43,HENRICO CO PBLC SCHS,10,THREE CHOPT ELEM,3,11,0,2,2,0,15,1,31,0,31
43,HENRICO CO PBLC SCHS,10,THREE CHOPT ELEM,4,11,0,5,10,0,47,6,79,0,79
43,HENRICO CO PBLC SCHS,10,THREE CHOPT ELEM,5,6,0,6,5,0,50,5,72,0,72
43,HENRICO CO PBLC SCHS,10,THREE CHOPT ELEM,KG,5,1,3,2,0,22,3,36,0,36
43,HENRICO CO PBLC SCHS,10,THREE CHOPT ELEM,PK,14,0,8,10,1,7,0,40,0,40
43,HENRICO CO PBLC SCHS,490,TREVVETT ELEM,1,13,0,3,20,0,22,7,65,0,65
43,HENRICO CO PBLC SCHS,490,TREVVETT ELEM,2,13,0,4,23,0,20,4,64,0,64
43,HENRICO CO PBLC SCHS,490,TREVVETT ELEM,3,15,0,1,27,0,26,9,78,0,78
43,HENRICO CO PBLC SCHS,490,TREVVETT ELEM,4,13,1,8,28,0,35,6,91,0,91
43,HENRICO CO PBLC SCHS,490,TREVVETT ELEM,5,11,0,5,39,0,32,7,94,0,94
43,HENRICO CO PBLC SCHS,490,TREVVETT ELEM,KG,9,0,5,25,0,20,8,67,0,67
43,HENRICO CO PBLC SCHS,490,TREVVETT ELEM,PK,6,0,2,15,0,5,0,28,0,28
43,HENRICO CO PBLC SCHS,360,TUCKAHOE ELEM,1,3,0,0,0,0,91,1,95,0,95
43,HENRICO CO PBLC SCHS,360,TUCKAHOE ELEM,2,3,0,2,1,0,114,4,124,0,124
43,HENRICO CO PBLC SCHS,360,TUCKAHOE ELEM,3,3,0,1,1,0,112,2,119,0,119
43,HENRICO CO PBLC SCHS,360,TUCKAHOE ELEM,4,3,0,2,0,0,117,1,123,0,123
43,HENRICO CO PBLC SCHS,360,TUCKAHOE ELEM,5,4,1,3,1,0,109,7,125,0,125
43,HENRICO CO PBLC SCHS,360,TUCKAHOE ELEM,KG,5,0,0,0,0,87,0,92,0,92
43,HENRICO CO PBLC SCHS,360,TUCKAHOE ELEM,PK,0,0,0,0,0,0,0,0,0,0
43,HENRICO CO PBLC SCHS,520,TUCKAHOE MIDDLE,6,42,1,20,36,0,248,18,365,0,365
43,HENRICO CO PBLC SCHS,520,TUCKAHOE MIDDLE,7,40,0,19,33,0,288,15,395,0,395
43,HENRICO CO PBLC SCHS,520,TUCKAHOE MIDDLE,8,41,2,20,37,0,219,16,335,0,335
43,HENRICO CO PBLC SCHS,600,TUCKER HIGH,9,86,2,63,120,0,144,24,439,0,439
43,HENRICO CO PBLC SCHS,600,TUCKER HIGH,10,90,2,62,113,2,160,16,445,0,445
43,HENRICO CO PBLC SCHS,600,TUCKER HIGH,11,69,3,73,129,1,151,12,438,0,438
43,HENRICO CO PBLC SCHS,600,TUCKER HIGH,12,46,0,51,142,1,126,17,383,0,383
43,HENRICO CO PBLC SCHS,310,TWIN HICKORY ELEM,1,4,0,55,7,0,25,2,93,0,93
43,HENRICO CO PBLC SCHS,310,TWIN HICKORY ELEM,2,2,0,51,7,0,40,6,106,0,106
43,HENRICO CO PBLC SCHS,310,TWIN HICKORY ELEM,3,1,0,47,4,0,37,5,94,0,94
43,HENRICO CO PBLC SCHS,310,TWIN HICKORY ELEM,4,3,0,45,9,0,47,3,107,0,107
43,HENRICO CO PBLC SCHS,310,TWIN HICKORY ELEM,5,1,0,55,9,0,39,2,106,0,106
43,HENRICO CO PBLC SCHS,310,TWIN HICKORY ELEM,KG,1,0,56,6,0,21,5,89,0,89
43,HENRICO CO PBLC SCHS,310,TWIN HICKORY ELEM,PK,0,0,2,0,0,4,0,6,0,6
43,HENRICO CO PBLC SCHS,290,VARINA ELEM,3,1,1,0,77,0,33,7,119,0,119
43,HENRICO CO PBLC SCHS,290,VARINA ELEM,4,5,0,1,74,0,24,3,107,0,107
43,HENRICO CO PBLC SCHS,290,VARINA ELEM,5,8,1,1,81,0,26,5,122,0,122
43,HENRICO CO PBLC SCHS,580,VARINA HIGH,9,17,0,0,309,0,101,17,444,0,444
43,HENRICO CO PBLC SCHS,580,VARINA HIGH,10,18,2,2,250,0,93,17,382,0,382
43,HENRICO CO PBLC SCHS,580,VARINA HIGH,11,11,1,1,275,0,91,14,393,0,393
43,HENRICO CO PBLC SCHS,580,VARINA HIGH,12,11,1,3,248,0,103,18,384,0,384
43,HENRICO CO PBLC SCHS,330,WARD ELEM,1,1,0,0,34,0,13,5,53,0,53
43,HENRICO CO PBLC SCHS,330,WARD ELEM,2,0,0,0,59,0,25,0,84,0,84
43,HENRICO CO PBLC SCHS,330,WARD ELEM,3,0,0,0,47,0,18,5,70,0,70
43,HENRICO CO PBLC SCHS,330,WARD ELEM,4,1,0,0,51,0,26,2,80,0,80
43,HENRICO CO PBLC SCHS,330,WARD ELEM,5,2,0,1,53,0,37,4,97,0,97
43,HENRICO CO PBLC SCHS,330,WARD ELEM,KG,0,1,0,52,0,21,1,75,0,75
43,HENRICO CO PBLC SCHS,330,WARD ELEM,PK,0,0,0,29,0,4,2,35,0,35
44,HENRY CO PBLC SCHS,361,AXTON ELEM,1,15,0,0,13,0,32,2,62,0,62
44,HENRY CO PBLC SCHS,361,AXTON ELEM,2,11,1,0,19,0,40,3,74,0,74
44,HENRY CO PBLC SCHS,361,AXTON ELEM,3,10,0,0,23,0,31,2,66,0,66
44,HENRY CO PBLC SCHS,361,AXTON ELEM,4,14,0,0,24,0,32,1,71,0,71
44,HENRY CO PBLC SCHS,361,AXTON ELEM,5,12,0,0,22,0,25,3,62,0,62
44,HENRY CO PBLC SCHS,361,AXTON ELEM,KG,18,0,0,17,0,38,0,73,0,73
44,HENRY CO PBLC SCHS,361,AXTON ELEM,PK,11,0,0,4,0,13,8,36,0,36
44,HENRY CO PBLC SCHS,10,BASSETT HIGH,9,50,1,0,56,0,197,19,323,0,323
44,HENRY CO PBLC SCHS,10,BASSETT HIGH,10,26,1,0,50,0,204,25,306,0,306
44,HENRY CO PBLC SCHS,10,BASSETT HIGH,11,33,0,0,49,0,183,10,275,0,275
44,HENRY CO PBLC SCHS,10,BASSETT HIGH,12,33,1,2,46,0,156,12,250,0,250
44,HENRY CO PBLC SCHS,590,CAMPBELL COURT ELEM,1,6,0,0,6,0,24,6,42,0,42
44,HENRY CO PBLC SCHS,590,CAMPBELL COURT ELEM,2,5,0,0,10,0,45,4,64,0,64
44,HENRY CO PBLC SCHS,590,CAMPBELL COURT ELEM,3,11,0,0,7,0,26,2,46,0,46
44,HENRY CO PBLC SCHS,590,CAMPBELL COURT ELEM,4,12,0,0,7,0,36,8,63,0,63
44,HENRY CO PBLC SCHS,590,CAMPBELL COURT ELEM,5,13,0,0,9,0,41,3,66,0,66
44,HENRY CO PBLC SCHS,590,CAMPBELL COURT ELEM,KG,9,0,0,11,0,34,3,57,0,57
44,HENRY CO PBLC SCHS,590,CAMPBELL COURT ELEM,PK,6,0,0,2,0,23,5,36,0,36
44,HENRY CO PBLC SCHS,662,COLLINSVILLE PRIMARY,1,20,0,1,22,0,47,10,100,0,100
44,HENRY CO PBLC SCHS,662,COLLINSVILLE PRIMARY,2,14,0,1,28,0,41,8,92,0,92
44,HENRY CO PBLC SCHS,662,COLLINSVILLE PRIMARY,KG,8,0,0,26,0,47,8,89,0,89
44,HENRY CO PBLC SCHS,662,COLLINSVILLE PRIMARY,PK,16,0,0,13,0,21,4,54,0,54
44,HENRY CO PBLC SCHS,530,DREWRY MASON ELEM,1,10,0,0,8,0,45,8,71,0,71
44,HENRY CO PBLC SCHS,530,DREWRY MASON ELEM,2,9,2,0,14,0,45,8,78,0,78
44,HENRY CO PBLC SCHS,530,DREWRY MASON ELEM,3,7,1,0,10,0,48,9,75,0,75
44,HENRY CO PBLC SCHS,530,DREWRY MASON ELEM,4,8,0,2,10,0,61,3,84,0,84
44,HENRY CO PBLC SCHS,530,DREWRY MASON ELEM,5,4,0,0,12,0,41,5,62,0,62
44,HENRY CO PBLC SCHS,530,DREWRY MASON ELEM,KG,9,0,1,17,0,40,3,70,0,70
44,HENRY CO PBLC SCHS,530,DREWRY MASON ELEM,PK,8,0,0,11,0,10,7,36,0,36
44,HENRY CO PBLC SCHS,620,FIELDALE-COLLINSVILLE MIDDLE,6,47,0,0,45,0,156,28,276,0,276
44,HENRY CO PBLC SCHS,620,FIELDALE-COLLINSVILLE MIDDLE,7,34,0,0,47,0,183,18,282,0,282
44,HENRY CO PBLC SCHS,620,FIELDALE-COLLINSVILLE MIDDLE,8,39,0,2,36,0,190,15,282,0,282
44,HENRY CO PBLC SCHS,480,G.W. CARVER ELEM,1,16,0,0,10,0,50,6,82,0,82
44,HENRY CO PBLC SCHS,480,G.W. CARVER ELEM,2,15,0,0,10,0,46,11,82,0,82
44,HENRY CO PBLC SCHS,480,G.W. CARVER ELEM,3,16,0,1,9,0,56,9,91,0,91
44,HENRY CO PBLC SCHS,480,G.W. CARVER ELEM,4,12,0,0,12,0,52,7,83,0,83
44,HENRY CO PBLC SCHS,480,G.W. CARVER ELEM,5,10,0,1,14,0,51,6,82,0,82
44,HENRY CO PBLC SCHS,480,G.W. CARVER ELEM,KG,15,0,1,10,0,46,6,78,0,78
44,HENRY CO PBLC SCHS,480,G.W. CARVER ELEM,PK,8,0,1,9,0,34,8,60,0,60
44,HENRY CO PBLC SCHS,661,JOHN REDD SMITH ELEM,3,14,0,0,19,0,53,8,94,0,94
44,HENRY CO PBLC SCHS,661,JOHN REDD SMITH ELEM,4,20,0,0,34,0,51,7,112,0,112
44,HENRY CO PBLC SCHS,661,JOHN REDD SMITH ELEM,5,18,0,0,23,0,46,8,95,0,95
44,HENRY CO PBLC SCHS,670,LAUREL PARK MIDDLE,6,38,0,2,70,0,132,18,260,0,260
44,HENRY CO PBLC SCHS,670,LAUREL PARK MIDDLE,7,38,0,1,72,0,128,16,255,0,255
44,HENRY CO PBLC SCHS,670,LAUREL PARK MIDDLE,8,33,0,0,82,0,138,14,267,0,267
44,HENRY CO PBLC SCHS,20,MAGNA VISTA HIGH,9,37,1,1,78,0,193,24,334,0,334
44,HENRY CO PBLC SCHS,20,MAGNA VISTA HIGH,10,31,0,2,59,0,139,17,248,0,248
44,HENRY CO PBLC SCHS,20,MAGNA VISTA HIGH,11,23,0,2,70,0,166,6,267,0,267
44,HENRY CO PBLC SCHS,20,MAGNA VISTA HIGH,12,28,1,3,57,0,126,16,231,0,231
44,HENRY CO PBLC SCHS,872,MOUNT OLIVET ELEM,1,2,0,0,21,0,16,2,41,0,41
44,HENRY CO PBLC SCHS,872,MOUNT OLIVET ELEM,2,4,0,0,20,0,29,1,54,0,54
44,HENRY CO PBLC SCHS,872,MOUNT OLIVET ELEM,3,7,0,0,16,0,20,1,44,0,44
44,HENRY CO PBLC SCHS,872,MOUNT OLIVET ELEM,4,2,0,0,15,0,18,5,40,0,40
44,HENRY CO PBLC SCHS,872,MOUNT OLIVET ELEM,5,6,0,0,14,0,28,2,50,0,50
44,HENRY CO PBLC SCHS,872,MOUNT OLIVET ELEM,KG,3,0,0,24,0,12,3,42,0,42
44,HENRY CO PBLC SCHS,872,MOUNT OLIVET ELEM,PK,5,0,0,12,0,7,1,25,0,25
44,HENRY CO PBLC SCHS,740,RICH ACRES ELEM,1,7,0,0,21,0,13,3,44,0,44
44,HENRY CO PBLC SCHS,740,RICH ACRES ELEM,2,6,0,2,15,0,16,3,42,0,42
44,HENRY CO PBLC SCHS,740,RICH ACRES ELEM,3,3,0,0,22,0,20,4,49,0,49
44,HENRY CO PBLC SCHS,740,RICH ACRES ELEM,4,4,0,0,16,0,17,1,38,0,38
44,HENRY CO PBLC SCHS,740,RICH ACRES ELEM,5,9,1,1,12,0,21,5,49,0,49
44,HENRY CO PBLC SCHS,740,RICH ACRES ELEM,KG,4,0,1,20,0,14,2,41,0,41
44,HENRY CO PBLC SCHS,740,RICH ACRES ELEM,PK,4,0,0,10,0,11,1,26,0,26
44,HENRY CO PBLC SCHS,220,SANVILLE ELEM,1,5,0,0,0,0,31,4,40,0,40
44,HENRY CO PBLC SCHS,220,SANVILLE ELEM,2,2,0,0,4,0,36,6,48,0,48
44,HENRY CO PBLC SCHS,220,SANVILLE ELEM,3,2,0,0,3,0,41,1,47,0,47
44,HENRY CO PBLC SCHS,220,SANVILLE ELEM,4,1,0,0,2,0,23,2,28,0,28
44,HENRY CO PBLC SCHS,220,SANVILLE ELEM,5,0,0,0,4,0,23,2,29,0,29
44,HENRY CO PBLC SCHS,220,SANVILLE ELEM,KG,5,0,0,4,0,37,1,47,0,47
44,HENRY CO PBLC SCHS,220,SANVILLE ELEM,PK,1,0,0,3,0,18,2,24,0,24
44,HENRY CO PBLC SCHS,760,STANLEYTOWN ELEM,1,4,0,0,10,0,28,1,43,0,43
44,HENRY CO PBLC SCHS,760,STANLEYTOWN ELEM,2,10,0,1,9,0,34,3,57,0,57
44,HENRY CO PBLC SCHS,760,STANLEYTOWN ELEM,3,3,0,0,12,0,35,4,54,0,54
44,HENRY CO PBLC SCHS,760,STANLEYTOWN ELEM,4,8,0,0,12,0,24,5,49,0,49
44,HENRY CO PBLC SCHS,760,STANLEYTOWN ELEM,5,12,0,1,15,0,24,3,55,0,55
44,HENRY CO PBLC SCHS,760,STANLEYTOWN ELEM,KG,6,0,0,4,0,18,5,33,0,33
44,HENRY CO PBLC SCHS,760,STANLEYTOWN ELEM,PK,5,0,0,9,0,10,1,25,0,25
45,HIGHLAND CO PBLC SCHS,110,HIGHLAND ELEM,1,0,0,0,0,0,16,0,16,0,16
45,HIGHLAND CO PBLC SCHS,110,HIGHLAND ELEM,2,0,0,0,0,0,11,0,11,0,11
45,HIGHLAND CO PBLC SCHS,110,HIGHLAND ELEM,3,0,0,0,0,0,16,0,16,0,16
45,HIGHLAND CO PBLC SCHS,110,HIGHLAND ELEM,4,0,0,0,0,0,17,1,18,0,18
45,HIGHLAND CO PBLC SCHS,110,HIGHLAND ELEM,5,0,0,0,0,0,8,0,8,0,8
45,HIGHLAND CO PBLC SCHS,110,HIGHLAND ELEM,KG,0,0,0,0,0,22,1,23,0,23
45,HIGHLAND CO PBLC SCHS,110,HIGHLAND ELEM,PK,0,0,0,0,0,16,0,16,0,16
45,HIGHLAND CO PBLC SCHS,220,HIGHLAND HIGH,6,0,0,0,0,0,13,1,14,0,14
45,HIGHLAND CO PBLC SCHS,220,HIGHLAND HIGH,7,1,0,0,0,0,19,0,20,0,20
45,HIGHLAND CO PBLC SCHS,220,HIGHLAND HIGH,8,1,0,0,0,0,20,0,21,0,21
45,HIGHLAND CO PBLC SCHS,220,HIGHLAND HIGH,9,0,0,0,0,0,10,0,10,0,10
45,HIGHLAND CO PBLC SCHS,220,HIGHLAND HIGH,10,0,0,0,0,0,17,0,17,0,17
45,HIGHLAND CO PBLC SCHS,220,HIGHLAND HIGH,11,0,0,0,0,0,11,0,11,0,11
45,HIGHLAND CO PBLC SCHS,220,HIGHLAND HIGH,12,0,0,0,0,0,17,0,17,0,17
114,HOPEWELL CITY PBLC SCHS,110,CARTER G. WOODSON MIDDLE,6,30,2,2,163,0,83,17,297,0,297
114,HOPEWELL CITY PBLC SCHS,110,CARTER G. WOODSON MIDDLE,7,26,0,1,167,0,74,12,280,0,280
114,HOPEWELL CITY PBLC SCHS,110,CARTER G. WOODSON MIDDLE,8,25,3,1,181,1,69,13,293,0,293
114,HOPEWELL CITY PBLC SCHS,40,DUPONT ELEM,1,21,0,0,60,0,25,8,114,0,114
114,HOPEWELL CITY PBLC SCHS,40,DUPONT ELEM,2,13,1,0,34,0,39,11,98,0,98
114,HOPEWELL CITY PBLC SCHS,40,DUPONT ELEM,3,12,0,0,52,0,46,12,122,0,122
114,HOPEWELL CITY PBLC SCHS,40,DUPONT ELEM,4,14,1,0,66,0,33,12,126,0,126
114,HOPEWELL CITY PBLC SCHS,40,DUPONT ELEM,5,18,0,2,52,0,49,8,129,0,129
114,HOPEWELL CITY PBLC SCHS,40,DUPONT ELEM,KG,13,0,1,50,0,29,10,103,0,103
114,HOPEWELL CITY PBLC SCHS,140,HARRY E. JAMES ELEM,1,15,0,0,79,0,20,10,124,0,124
114,HOPEWELL CITY PBLC SCHS,140,HARRY E. JAMES ELEM,2,8,0,0,67,0,14,7,96,0,96
114,HOPEWELL CITY PBLC SCHS,140,HARRY E. JAMES ELEM,3,7,1,0,77,0,12,11,108,0,108
114,HOPEWELL CITY PBLC SCHS,140,HARRY E. JAMES ELEM,4,12,0,0,68,0,18,8,106,0,106
114,HOPEWELL CITY PBLC SCHS,140,HARRY E. JAMES ELEM,5,7,0,0,69,0,12,12,100,0,100
114,HOPEWELL CITY PBLC SCHS,140,HARRY E. JAMES ELEM,KG,12,0,0,74,0,21,7,114,0,114
114,HOPEWELL CITY PBLC SCHS,120,HOPEWELL HIGH,9,27,2,1,218,0,88,13,349,0,349
114,HOPEWELL CITY PBLC SCHS,120,HOPEWELL HIGH,10,19,0,0,131,0,89,16,255,0,255
114,HOPEWELL CITY PBLC SCHS,120,HOPEWELL HIGH,11,14,2,0,142,0,80,18,256,0,256
114,HOPEWELL CITY PBLC SCHS,120,HOPEWELL HIGH,12,20,4,1,142,1,87,15,270,0,270
114,HOPEWELL CITY PBLC SCHS,70,PATRICK COPELAND ELEM,1,9,0,1,72,0,34,9,125,0,125
114,HOPEWELL CITY PBLC SCHS,70,PATRICK COPELAND ELEM,2,12,1,0,61,0,34,7,115,0,115
114,HOPEWELL CITY PBLC SCHS,70,PATRICK COPELAND ELEM,3,6,1,1,58,0,36,8,110,0,110
114,HOPEWELL CITY PBLC SCHS,70,PATRICK COPELAND ELEM,4,10,1,0,55,0,39,4,109,0,109
114,HOPEWELL CITY PBLC SCHS,70,PATRICK COPELAND ELEM,5,14,1,0,50,0,25,3,93,0,93
114,HOPEWELL CITY PBLC SCHS,70,PATRICK COPELAND ELEM,KG,11,0,1,51,0,32,7,102,0,102
114,HOPEWELL CITY PBLC SCHS,151,WOODLAWN PRE-SCHOOL LRNG CTR.,PK,26,0,0,213,0,50,9,298,0,298
46,ISLE OF WIGHT CO PBLC SCHS,421,CARROLLTON ELEM,1,2,0,4,25,0,92,10,133,0,133
46,ISLE OF WIGHT CO PBLC SCHS,421,CARROLLTON ELEM,2,3,0,2,42,0,100,12,159,0,159
46,ISLE OF WIGHT CO PBLC SCHS,421,CARROLLTON ELEM,3,4,0,3,44,0,89,16,156,0,156
46,ISLE OF WIGHT CO PBLC SCHS,421,CARROLLTON ELEM,KG,6,1,4,33,0,90,14,148,0,148
46,ISLE OF WIGHT CO PBLC SCHS,421,CARROLLTON ELEM,PK,4,0,0,6,0,19,3,32,0,32
46,ISLE OF WIGHT CO PBLC SCHS,280,CARRSVILLE ELEM,1,3,0,0,8,0,36,2,49,0,49
46,ISLE OF WIGHT CO PBLC SCHS,280,CARRSVILLE ELEM,2,0,0,0,6,0,22,0,28,0,28
46,ISLE OF WIGHT CO PBLC SCHS,280,CARRSVILLE ELEM,3,2,0,0,6,0,32,2,42,0,42
46,ISLE OF WIGHT CO PBLC SCHS,280,CARRSVILLE ELEM,4,0,0,0,7,0,41,5,53,0,53
46,ISLE OF WIGHT CO PBLC SCHS,280,CARRSVILLE ELEM,5,0,0,0,8,0,26,2,36,0,36
46,ISLE OF WIGHT CO PBLC SCHS,280,CARRSVILLE ELEM,KG,2,0,0,8,1,30,2,43,0,43
46,ISLE OF WIGHT CO PBLC SCHS,280,CARRSVILLE ELEM,PK,2,0,0,7,0,10,1,20,0,20
46,ISLE OF WIGHT CO PBLC SCHS,422,GEORGIE D. TYLER MIDDLE,6,7,0,0,28,0,101,7,143,0,143
46,ISLE OF WIGHT CO PBLC SCHS,422,GEORGIE D. TYLER MIDDLE,7,2,0,2,21,0,94,4,123,0,123
46,ISLE OF WIGHT CO PBLC SCHS,422,GEORGIE D. TYLER MIDDLE,8,4,1,3,21,0,99,5,133,0,133
46,ISLE OF WIGHT CO PBLC SCHS,320,HARDY ELEM,1,2,0,0,32,0,63,2,99,0,99
46,ISLE OF WIGHT CO PBLC SCHS,320,HARDY ELEM,2,1,0,2,40,0,71,4,118,0,118
46,ISLE OF WIGHT CO PBLC SCHS,320,HARDY ELEM,3,1,1,0,43,1,74,2,122,0,122
46,ISLE OF WIGHT CO PBLC SCHS,320,HARDY ELEM,KG,2,0,1,32,1,59,3,98,0,98
46,ISLE OF WIGHT CO PBLC SCHS,320,HARDY ELEM,PK,3,0,0,18,0,11,4,36,0,36
46,ISLE OF WIGHT CO PBLC SCHS,40,SMITHFIELD HIGH,9,5,1,8,105,0,193,9,321,0,321
46,ISLE OF WIGHT CO PBLC SCHS,40,SMITHFIELD HIGH,10,18,1,3,101,0,166,17,306,0,306
46,ISLE OF WIGHT CO PBLC SCHS,40,SMITHFIELD HIGH,11,8,0,2,93,0,187,9,299,0,299
46,ISLE OF WIGHT CO PBLC SCHS,40,SMITHFIELD HIGH,12,13,0,4,92,0,167,13,289,0,289
46,ISLE OF WIGHT CO PBLC SCHS,50,SMITHFIELD MIDDLE,7,6,2,4,81,0,173,15,281,0,281
46,ISLE OF WIGHT CO PBLC SCHS,50,SMITHFIELD MIDDLE,8,12,0,4,100,1,190,15,322,0,322
46,ISLE OF WIGHT CO PBLC SCHS,424,WESTSIDE ELEM,4,12,1,3,81,1,162,7,267,0,267
46,ISLE OF WIGHT CO PBLC SCHS,424,WESTSIDE ELEM,5,8,2,2,59,0,139,14,224,0,224
46,ISLE OF WIGHT CO PBLC SCHS,424,WESTSIDE ELEM,6,5,3,7,79,1,194,15,304,0,304
46,ISLE OF WIGHT CO PBLC SCHS,240,WINDSOR ELEM,1,1,0,1,22,0,53,8,85,0,85
46,ISLE OF WIGHT CO PBLC SCHS,240,WINDSOR ELEM,2,3,0,1,20,0,69,0,93,0,93
46,ISLE OF WIGHT CO PBLC SCHS,240,WINDSOR ELEM,3,4,0,2,26,0,55,4,91,0,91
46,ISLE OF WIGHT CO PBLC SCHS,240,WINDSOR ELEM,4,5,0,1,17,0,68,7,98,0,98
46,ISLE OF WIGHT CO PBLC SCHS,240,WINDSOR ELEM,5,4,0,2,27,0,79,5,117,0,117
46,ISLE OF WIGHT CO PBLC SCHS,240,WINDSOR ELEM,KG,1,0,0,18,0,45,5,69,0,69
46,ISLE OF WIGHT CO PBLC SCHS,240,WINDSOR ELEM,PK,1,0,1,12,0,7,0,21,0,21
46,ISLE OF WIGHT CO PBLC SCHS,250,WINDSOR HIGH,9,7,0,1,35,0,84,6,133,0,133
46,ISLE OF WIGHT CO PBLC SCHS,250,WINDSOR HIGH,10,6,2,1,28,0,93,2,132,0,132
46,ISLE OF WIGHT CO PBLC SCHS,250,WINDSOR HIGH,11,2,2,2,23,0,87,1,117,0,117
46,ISLE OF WIGHT CO PBLC SCHS,250,WINDSOR HIGH,12,2,0,0,27,0,79,3,111,0,111
49,KING AND QUEEN CO PBLC SCHS,280,CENTRAL HIGH,8,5,0,0,18,0,17,3,43,0,43
49,KING AND QUEEN CO PBLC SCHS,280,CENTRAL HIGH,9,2,1,0,25,0,21,4,53,0,53
49,KING AND QUEEN CO PBLC SCHS,280,CENTRAL HIGH,10,0,1,0,15,0,26,1,43,0,43
49,KING AND QUEEN CO PBLC SCHS,280,CENTRAL HIGH,11,1,1,0,13,0,25,2,42,0,42
49,KING AND QUEEN CO PBLC SCHS,280,CENTRAL HIGH,12,1,0,0,13,0,14,0,28,0,28
